Mapa,Cve_Ent,Nom_Ent,Nom_Abr,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ámbito,Latitud,Longitud,Lat_Decimal,Lon_Decimal,Altitud,Cve_Carta,Pob_Total,Pob_Masculina,Pob_Femenina,Total De Viviendas Habitadas
"230110179","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0179","Las Fincas","R","20°59´51.000"N","087°10´50.000"W","20.9975","-87.18055600","0008","F16C59","2","*","*","1"
"230110180","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0180","Loma Bonita [Parque]","R","20°51´48.000"N","087°01´44.000"W","20.86333300","-87.02888900","0009","F16C59","0","0","0","0"
"230110181","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0181","Las Orquídeas","R","21°03´50.041"N","087°06´32.261"W","21.0639","-87.10896100","0011","F16C49","-","-","-","-"
"230110182","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0182","Las Palmas","R","21°03´51.200"N","087°08´08.000"W","21.06422200","-87.13555600","0017","F16C49","-","-","-","-"
"230110183","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0183","Las Palomas","R","20°56´42.348"N","087°19´12.523"W","20.94509700","-87.32014500","0013","F16C59","-","-","-","-"
"230110185","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0185","Las Potrancas","R","20°59´59.974"N","087°10´33.728"W","20.99999300","-87.17603600","0006","F16C59","4","*","*","1"
"230110186","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0186","Las Ruinas","R","20°57´39.000"N","087°11´25.000"W","20.96083300","-87.19027800","0010","F16C59","0","0","0","0"
"230110187","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0187","Las Sábilas [Rancho]","R","20°50´25.319"N","086°55´18.463"W","20.84036600","-86.92179500","0005","F16D51","11","7","4","6"
"230110188","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0188","Lee Much","R","20°51´36.784"N","086°57´59.424"W","20.86021800","-86.96650700","0006","F16D51","5","*","*","1"
"230110189","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0189","León de Judá","R","21°02´11.364"N","087°06´07.471"W","21.03649000","-87.10207500","0009","F16C49","1","*","*","1"
"230110190","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0190","Leona Vicario","R","20°59´04.630"N","087°13´08.124"W","20.98461900","-87.21892300","0005","F16C59","0","0","0","0"
"230110191","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0191","Leona Vicario","R","20°59´34.279"N","087°12´50.537"W","20.99285500","-87.21403800","0004","F16C59","0","0","0","0"
"230110192","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0192","Leona Vicario","R","20°58´48.189"N","087°12´11.000"W","20.98005300","-87.20305600","0007","F16C59","0","0","0","0"
"230110193","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0193","Leona Vicario","U","20°59´15.286"N","087°12´16.296"W","20.98757900","-87.20452700","0006","F16C59","6517","3366","3151","1604"
"230110194","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0194","Leona Vicario [Bloquera]","R","21°01´56.824"N","087°06´44.096"W","21.03245100","-87.11224900","0008","F16C49","0","0","0","0"
"230110196","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0196","Ecología de Manejo y Residuos [Centro de Acopio]","R","21°01´50.223"N","087°06´49.174"W","21.03061800","-87.11365900","0008","F16C49","-","-","-","-"
"230110199","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0199","Lobo Ranchero","R","20°55´46.000"N","086°50´19.000"W","20.92944400","-86.83861100","0001","F16D51","0","0","0","0"
"230110200","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0200","Loiritas Band","R","21°02´21.980"N","087°05´46.350"W","21.03943900","-87.09620800","0010","F16C49","7","*","*","1"
"230110201","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0201","Loma Bonita","R","20°49´13.614"N","086°55´19.522"W","20.82044800","-86.92208900","0006","F16D51","5","*","*","1"
"230110202","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0202","Loritas [Rancho]","R","21°04´08.200"N","087°06´36.400"W","21.06894400","-87.11011100","0013","F16C49","-","-","-","-"
"230110206","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0206","Los Cachorros","R","20°58´20.477"N","087°14´50.927"W","20.97235500","-87.24748000","0005","F16C59","0","0","0","0"
"230110207","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0207","Los Caporales","R","21°01´48.803"N","087°06´57.151"W","21.03022300","-87.11587500","0008","F16C49","2","*","*","1"
"230110208","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0208","Los Chitos","R","21°01´50.064"N","087°06´53.611"W","21.03057300","-87.11489200","0008","F16C49","1","*","*","1"
"230110209","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0209","Los Columpios","R","20°58´38.612"N","087°13´51.709"W","20.97739200","-87.23103000","0005","F16C59","5","*","*","1"
"230110210","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0210","Yum Ki'n [Cenote]","R","20°57´28.838"N","087°16´48.551"W","20.95801100","-87.28015300","0005","F16C59","1","*","*","1"
"230110214","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0214","Chi Kuk","R","20°56´20.288"N","087°07´09.503"W","20.93896900","-87.11930600","0017","F16C59","-","-","-","-"
"230110215","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0215","Los Laureles","R","20°59´47.000"N","087°10´44.000"W","20.99638900","-87.17888900","0010","F16C59","2","*","*","1"
"230110216","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0216","Los Macip","R","20°57´36.950"N","087°16´44.761"W","20.96026400","-87.2791","0005","F16C59","0","0","0","0"
"230110217","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0217","Los Norteños","R","20°55´50.049"N","087°19´18.682"W","20.93056900","-87.32185600","0004","F16C59","-","-","-","-"
"230110220","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0220","Los Panchos","R","21°01´27.127"N","087°07´42.404"W","21.02420200","-87.12844600","0009","F16C49","2","*","*","1"
"230110221","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0221","Los Primos","R","21°03´57.694"N","087°05´10.290"W","21.06602600","-87.08619200","0009","F16C49","2","*","*","1"
"230110222","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0222","Los Querubines","R","21°01´36.608"N","087°07´15.475"W","21.02683600","-87.12096500","0007","F16C49","4","*","*","1"
"230110223","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0223","Los Quiñones","R","20°56´46.505"N","087°07´52.024"W","20.94625100","-87.13111800","0016","F16C59","-","-","-","-"
"230110224","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0224","Caballo","R","20°58´15.000"N","087°15´14.000"W","20.97083300","-87.25388900","0010","F16C59","5","*","*","1"
"230110225","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0225","Los Sobrinos","R","20°58´29.056"N","087°14´33.481"W","20.97473800","-87.24263400","0006","F16C59","0","0","0","0"
"230110226","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0226","Los Tres Castillo","R","21°00´56.963"N","087°08´10.152"W","21.01582300","-87.13615300","0006","F16C49","0","0","0","0"
"230110227","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0227","Los Tres Ceibos","R","20°51´09.047"N","087°03´46.942"W","20.85251300","-87.06303900","0007","F16C59","0","0","0","0"
"230110228","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0228","Los Tres Compadres","R","21°00´26.754"N","087°09´45.262"W","21.00743200","-87.16257300","0005","F16C49","0","0","0","0"
"230110231","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0231","GMA Saekhwang Mission Center","R","21°00´24.468"N","087°09´34.477"W","21.00679700","-87.15957700","0005","F16C49","6","*","*","1"
"230110232","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0232","Macuspana [Rancho]","R","21°03´10.771"N","087°06´46.855"W","21.05299200","-87.11301500","0012","F16C49","-","-","-","-"
"230110233","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0233","Mahanaim","R","21°00´48.872"N","087°08´46.595"W","21.01357600","-87.14627600","0005","F16C49","3","*","*","1"
"230110234","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0234","Malonie Carrie","R","20°51´55.000"N","087°04´40.000"W","20.86527800","-87.07777800","0009","F16C59","-","-","-","-"
"230110235","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0235","Mama Luum","R","20°52´46.055"N","087°04´55.850"W","20.87946000","-87.08218100","0011","F16C59","1","*","*","1"
"230110238","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0238","María Abreu [Invernaderos]","R","21°05´35.256"N","087°05´29.057"W","21.09312700","-87.09140500","0008","F16C49","-","-","-","-"
"230110239","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0239","Mateo Santos","R","21°02´12.164"N","087°05´44.805"W","21.03671200","-87.09577900","0010","F16C49","0","0","0","0"
"230110240","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0240","Mau Mau","R","20°50´02.720"N","086°55´25.748"W","20.83408900","-86.92381900","0006","F16D51","-","-","-","-"
"230110241","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0241","Mayan Paradise","R","20°54´18.758"N","086°50´51.483"W","20.90521100","-86.84763400","0008","F16D51","0","0","0","0"
"230110242","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0242","El Rosario","R","21°05´21.289"N","087°05´23.596"W","21.08924700","-87.08988800","0008","F16C49","0","0","0","0"
"230110243","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0243","Mi Sueño","R","21°02´05.254"N","087°05´56.248"W","21.03479300","-87.09895800","0009","F16C49","-","-","-","-"
"230110244","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0244","Miguel Sosa Burgos","R","20°55´21.358"N","087°07´19.753"W","20.92259900","-87.12215400","0013","F16C59","-","-","-","-"
"230110245","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0245","Mis Angelitos [Rancho]","R","21°04´43.108"N","087°05´27.893"W","21.07864100","-87.09108100","0008","F16C49","-","-","-","-"
"230110246","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0246","Luum Ha","R","20°58´19.757"N","087°14´54.334"W","20.97215500","-87.24842600","0004","F16C59","0","0","0","0"
"230110247","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0247","Monte Sión","R","21°02´50.793"N","087°05´26.989"W","21.04744300","-87.09083000","0011","F16C49","3","*","*","1"
"230110248","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0248","Moreno [Vulcanizadora]","R","20°56´48.419"N","087°19´01.218"W","20.94678300","-87.31700500","0010","F16C59","0","0","0","0"
"230110249","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0249","La Divina Providencia","R","21°02´10.975"N","087°06´14.508"W","21.03638200","-87.10403000","0014","F16C49","-","-","-","-"
"230110250","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0250","Elías Sánchez","R","20°51´32.000"N","086°57´49.000"W","20.85888900","-86.96361100","0009","F16D51","0","0","0","0"
"230110254","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0254","Quinta Estrella","R","21°02´18.437"N","087°05´59.060"W","21.03845500","-87.09973900","0010","F16C49","6","*","*","1"
"230110255","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0255","Gely","R","21°02´23.816"N","087°05´24.091"W","21.03994900","-87.09002500","0011","F16C49","7","*","*","1"
"230110256","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0256","Héctor Ortiz","R","21°02´33.632"N","087°05´04.669"W","21.04267600","-87.08463000","0010","F16C49","0","0","0","0"
"230110257","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0257","Manuel [Salón de Eventos]","R","20°59´39.603"N","087°11´06.468"W","20.99433400","-87.18513000","0007","F16C59","2","*","*","1"
"230110259","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0259","Luis Canul","R","21°05´42.427"N","087°05´23.397"W","21.09511900","-87.08983300","0007","F16C49","1","*","*","1"
"230110260","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0260","El Profe","R","21°04´54.600"N","087°05´25.112"W","21.08183300","-87.09030900","0008","F16C49","2","*","*","1"
"230110262","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0262","El Garañón Uno","R","21°03´51.000"N","087°04´48.000"W","21.06416700","-87.0800","0006","F16C49","2","*","*","2"
"230110264","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0264","El Ranchito","R","20°56´55.271"N","087°18´46.039"W","20.94868600","-87.31278900","0007","F16C59","0","0","0","0"
"230110265","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0265","Ninguno","R","20°57´01.917"N","087°18´14.179"W","20.95053300","-87.30393900","0007","F16C59","0","0","0","0"
"230110266","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0266","San Fernando","R","20°57´58.488"N","087°15´56.359"W","20.96624700","-87.26565500","0003","F16C59","0","0","0","0"
"230110267","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0267","Miguel Ángel","R","20°58´15.541"N","087°15´09.476"W","20.97098400","-87.25263200","0004","F16C59","0","0","0","0"
"230110269","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0269","Ninguno","R","20°58´27.577"N","087°14´25.421"W","20.97432700","-87.24039500","0006","F16C59","0","0","0","0"
"230110270","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0270","Casa de Silla","R","20°55´26.982"N","086°50´34.565"W","20.92416200","-86.84293500","0006","F16D51","1","*","*","1"
"230110271","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0271","Número 36","R","20°55´21.512"N","086°50´36.964"W","20.92264200","-86.84360100","0007","F16D51","-","-","-","-"
"230110272","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0272","Antonio Naredo","R","20°55´31.488"N","086°50´31.831"W","20.92541300","-86.84217500","0006","F16D51","-","-","-","-"
"230110273","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0273","Ninguno","R","20°55´43.000"N","086°50´20.000"W","20.92861100","-86.83888900","0004","F16D51","-","-","-","-"
"230110274","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0274","Cemix","R","20°53´52.485"N","086°52´54.374"W","20.89791300","-86.88177100","0007","F16D51","4","*","*","2"
"230110276","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0276","México Lindo","R","20°51´08.753"N","086°57´41.735"W","20.85243100","-86.96159300","0005","F16D51","0","0","0","0"
"230110278","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0278","Tolook Kaan","R","20°51´12.209"N","086°55´12.806"W","20.85339100","-86.92022400","0003","F16D51","0","0","0","0"
"230110280","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0280","La Joya","R","20°51´19.119"N","086°55´53.517"W","20.85531100","-86.93153300","0004","F16D51","0","0","0","0"
"230110282","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0282","Ninguno","R","20°52´09.686"N","086°56´03.097"W","20.86935700","-86.93419400","0005","F16D51","20","*","*","2"
"230110284","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0284","Radio Fórmula  [Repetidora]","R","20°54´35.820"N","086°52´24.780"W","20.90995000","-86.87355000","0009","F16D51","-","-","-","-"
"230110285","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0285","Ninguno","R","20°52´29.449"N","086°57´20.451"W","20.87484700","-86.95568100","0013","F16D51","-","-","-","-"
"230110288","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0288","Ninguno","R","21°04´43.299"N","087°05´26.799"W","21.07869400","-87.09077800","0013","F16C49","-","-","-","-"
"230110291","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0291","Ninguno","R","20°52´25.900"N","087°05´11.800"W","20.87386100","-87.08661100","0018","F16C59","-","-","-","-"
"230110293","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0293","Ninguno","R","20°50´07.818"N","086°55´28.763"W","20.83550500","-86.92465600","0006","F16D51","-","-","-","-"
"230110294","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0294","Ninguno","R","20°50´10.340"N","086°55´29.233"W","20.83620600","-86.92478700","0006","F16D51","-","-","-","-"
"230110295","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0295","Ninguno","R","20°51´51.130"N","086°59´46.969"W","20.86420300","-86.99638000","0007","F16D51","-","-","-","-"
"230110296","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0296","El Forastero","R","21°01´22.657"N","087°07´43.718"W","21.02296000","-87.12881100","0007","F16C49","-","-","-","-"
"230110299","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0299","Ninguno [Centro de Capacitación del Ayuntamiento]","R","21°01´33.169"N","087°07´33.839"W","21.02588000","-87.12606600","0007","F16C49","-","-","-","-"
"230110300","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0300","Ninguno [Ecológico]","R","21°05´18.468"N","087°05´29.469"W","21.08846300","-87.09151900","0015","F16C49","-","-","-","-"
"230110301","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0301","Ninguno [Número Cincuenta y Ocho]","R","20°55´47.699"N","086°50´17.682"W","20.92991600","-86.83824500","0004","F16D51","-","-","-","-"
"230110302","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0302","Ninguno [Número Cincuenta y Seis]","R","20°55´44.358"N","086°50´19.086"W","20.92898800","-86.83863500","0005","F16D51","-","-","-","-"
"230110304","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0304","Ninguno [Número Cuarenta y Siete]","R","20°55´39.000"N","086°50´25.000"W","20.9275","-86.84027800","0004","F16D51","-","-","-","-"
"230110307","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0307","Ninguno [Poste 24]","R","21°03´57.970"N","087°06´21.400"W","21.06610300","-87.10594400","0013","F16C49","-","-","-","-"
"230110308","23","Quintana Roo","Q. Roo","011","Puerto Morelos","0308","Ninguno [Poste CFE 18-17]","R","21°03´53.145"N","087°05´54.960"W","21.06476300","-87.0986","0013","F16C49","-","-","-","-"
